600298.SH,2015-12-31,-0.02,22.561,0.5175,2.0073,0.0955,0.627,2.7081,6.3063,29.3287,1.0
600298.SH,2016-12-31,-0.01,22.5473,0.4727,3.069,0.1647,0.6866,2.7726,4.4277,29.4517,1.0
600298.SH,2017-12-31,-0.01,22.6369,0.4839,4.1984,0.2402,0.695,2.8332,2.7832,29.5575,1.0
600299.SH,2008-12-31,-0.02,22.955,0.6561,6.0147,-0.051,0.5625,2.0794,4.3307,28.4325,1.0
600299.SH,2009-12-31,0.00,23.1706,0.7286,1.2231,-0.0562,0.3117,2.1972,14.3435,28.5638,1.0
600299.SH,2010-12-31,0.03,23.2402,0.7615,2.4017,0.0268,0.5834,2.3026,5.2435,28.7565,1.0
600299.SH,2011-12-31,0.02,23.4508,0.8006,2.2422,0.0246,0.5655,2.3979,3.0665,28.9243,1.0
600299.SH,2012-12-31,-0.06,23.6191,0.8281,1.2397,-0.4278,0.573,2.4849,2.9336,29.0215,1.0
600299.SH,2013-12-31,-0.06,23.6458,0.891,1.5383,-0.855,0.5646,2.5649,1.5831,29.1419,1.0
600299.SH,2014-12-31,0.03,23.7194,0.955,2.7462,0.275,0.5537,2.6391,1.202,29.2376,1.0
600299.SH,2015-12-31,-0.06,23.6248,0.9433,4.5701,0.176,0.567,2.7081,3.2745,29.3287,1.0
600299.SH,2016-12-31,-0.01,23.6088,0.2083,3.5439,0.1679,0.6056,2.7726,2.0992,29.4517,1.0
600299.SH,2017-12-31,-0.01,23.7162,0.2034,2.4292,0.1051,0.6242,2.8332,1.0172,29.5575,1.0
600300.SH,2008-12-31,-0.02,21.8147,0.4263,3.8005,0.0265,0.1629,2.0794,6.5317,28.4325,0.0
600300.SH,2009-12-31,0.09,22.0133,0.3502,1.6967,0.0958,0.5652,2.1972,8.5063,28.5638,0.0
600300.SH,2010-12-31,0.05,22.3002,0.3821,4.7353,0.0618,0.5874,2.3026,2.7002,28.7565,0.0
600300.SH,2011-12-31,0.11,22.3919,0.4591,3.4379,0.0634,0.5966,2.3979,1.7868,28.9243,0.0
600300.SH,2012-12-31,0.05,22.6818,0.5789,2.1565,0.0317,0.5837,2.4849,7.6985,29.0215,0.0
600300.SH,2013-12-31,0.01,22.8114,0.58,3.3992,0.0331,0.5847,2.5649,2.8714,29.1419,0.0
600300.SH,2014-12-31,0.03,22.673,0.5388,2.466,0.0795,0.5832,2.6391,2.2919,29.2376,0.0
600300.SH,2015-12-31,0.03,22.7409,0.555,2.548,0.0383,0.6177,2.7081,7.3262,29.3287,0.0
600300.SH,2016-12-31,0.02,22.8066,0.5812,3.5641,0.0264,0.6562,2.7726,2.5692,29.4517,0.0
600300.SH,2017-12-31,0.01,22.8513,0.6151,3.4554,0.034,0.4855,2.8332,2.6347,29.5575,0.0
600301.SH,2008-12-31,-0.03,21.514,0.5437,3.0175,-0.1592,0.3568,2.0794,3.5858,28.4325,1.0
600301.SH,2009-12-31,-0.00,21.6743,0.6394,1.0984,-0.5032,0.4184,2.1972,5.4951,28.5638,1.0
600301.SH,2010-12-31,0.02,21.6498,0.654,2.4759,0.0257,0.3846,2.3026,3.2684,28.7565,1.0
600301.SH,2011-12-31,-0.01,21.6291,0.6501,2.0102,-0.6044,0.3393,2.3979,1.7404,28.9243,1.0
600301.SH,2012-12-31,0.02,21.7218,0.7702,1.4555,0.0,0.3432,2.4849,6.2749,29.0215,1.0
600301.SH,2013-12-31,0.13,21.59,0.8782,4.2506,0.0,0.3433,2.5649,7.1345,29.1419,1.0
600301.SH,2014-12-31,0.03,21.5025,1.0087,-71.6307,0.0,0.339,2.6391,1.8823,29.2376,1.0
600301.SH,2015-12-31,0.13,21.0705,1.1525,-8.7163,0.0,0.339,2.7081,3.8901,29.3287,1.0
600301.SH,2016-12-31,0.18,20.625,0.7427,14.5875,0.0233,0.339,2.7726,2.0351,29.4517,1.0
600301.SH,2017-12-31,-0.01,20.6891,0.7609,13.6338,-0.1285,0.339,2.8332,1.7569,29.5575,1.0
600302.SH,2008-12-31,0.01,21.2026,0.246,2.9662,0.0029,0.0614,2.0794,5.1691,28.4325,1.0
600302.SH,2009-12-31,0.02,21.1719,0.2017,0.8386,0.0085,0.4812,2.1972,10.3354,28.5638,1.0
600302.SH,2010-12-31,0.03,21.1082,0.1547,2.2452,0.019,0.4843,2.3026,5.3288,28.7565,1.0
600302.SH,2011-12-31,0.11,21.1416,0.1653,1.956,0.009,0.4747,2.3979,4.0846,28.9243,1.0
600302.SH,2012-12-31,-0.03,21.1557,0.1692,1.5513,-0.0427,0.4759,2.4849,1.7133,29.0215,1.0
600302.SH,2013-12-31,-0.01,21.0954,0.1643,1.0872,0.0094,0.4833,2.5649,2.1124,29.1419,1.0
600302.SH,2014-12-31,-0.05,21.2789,0.27,1.1665,-0.0844,0.4759,2.6391,2.6952,29.2376,1.0
600302.SH,2015-12-31,0.07,21.1907,0.2626,1.914,0.0418,0.4557,2.7081,8.2863,29.3287,1.0
600302.SH,2016-12-31,0.08,21.2017,0.2403,2.9555,0.0497,0.4336,2.7726,4.9949,29.4517,1.0
600302.SH,2017-12-31,0.03,21.2207,0.2175,2.9096,-0.0052,0.4486,2.8332,2.9165,29.5575,1.0
600303.SH,2008-12-31,0.02,22.1719,0.6686,2.4153,0.0535,0.0302,2.0794,5.496,28.4325,0.0
600303.SH,2009-12-31,-0.00,22.2145,0.6996,0.7419,0.1191,0.0311,2.1972,14.9462,28.5638,0.0
600303.SH,2010-12-31,0.03,22.3584,0.7169,2.1978,0.1591,0.3641,2.3026,10.6295,28.7565,0.0
600303.SH,2011-12-31,0.04,22.6185,0.6781,1.9832,0.082,0.3132,2.3979,8.631,28.9243,0.0
600303.SH,2012-12-31,0.02,22.7603,0.6744,1.6107,0.0711,0.2238,2.4849,6.1385,29.0215,0.0
600303.SH,2013-12-31,0.03,22.8126,0.6672,0.936,-0.1077,0.2905,2.5649,5.4129,29.1419,0.0
600303.SH,2014-12-31,0.01,22.749,0.6959,1.0588,0.0047,0.192,2.6391,5.0409,29.2376,0.0
600303.SH,2015-12-31,0.14,22.8477,0.698,1.4605,0.0447,0.4082,2.7081,12.1662,29.3287,0.0
600303.SH,2016-12-31,0.10,23.0357,0.7496,3.7647,0.024,0.1841,2.7726,12.146,29.4517,0.0
600303.SH,2017-12-31,0.02,22.9547,0.6814,2.054,0.1068,0.2378,2.8332,6.9595,29.5575,0.0
600305.SH,2008-12-31,0.00,21.4817,0.6773,3.1045,-0.1111,0.1191,1.9459,6.1137,28.4325,1.0
600305.SH,2009-12-31,-0.11,21.6232,0.7372,1.3121,0.072,0.5649,2.0794,9.4602,28.5638,1.0
600305.SH,2010-12-31,-0.01,21.8195,0.7917,2.7432,0.07,0.7222,2.1972,3.6303,28.7565,1.0
600305.SH,2011-12-31,0.05,21.8266,0.8475,5.1948,0.0237,0.6558,2.3026,2.0181,28.9243,1.0
600305.SH,2012-12-31,-0.04,21.913,0.8608,2.7605,-0.0778,0.6989,2.3979,2.5665,29.0215,1.0
600305.SH,2013-12-31,-0.11,21.7276,0.7991,3.7669,0.0742,0.7389,2.4849,2.7096,29.1419,1.0
600305.SH,2014-12-31,-0.03,21.6224,0.7583,7.0983,0.0739,0.7348,2.5649,2.8438,29.2376,1.0
600305.SH,2015-12-31,0.01,21.5259,0.4103,4.1593,0.1749,0.7153,2.6391,5.27,29.3287,1.0
600305.SH,2016-12-31,-0.03,21.5395,0.3118,4.9696,0.1119,0.6916,2.7081,2.7397,29.4517,1.0
600305.SH,2017-12-31,0.02,21.5404,0.2683,4.2499,0.1666,0.5708,2.7726,2.578,29.5575,1.0
600306.SH,2008-12-31,-0.03,21.0643,0.6184,4.3749,-0.0441,0.3129,2.0794,10.3579,26.3623,0.0
600306.SH,2009-12-31,0.08,21.208,0.6828,2.4559,0.0047,0.3361,2.1972,9.1877,26.6074,0.0
600306.SH,2010-12-31,-0.06,21.3241,0.7164,3.682,0.0058,0.428,2.3026,4.9139,26.8454,0.0
600306.SH,2011-12-31,0.06,21.4609,0.7188,4.2987,0.0076,0.3081,2.3979,3.7032,27.0874,0.0
600306.SH,2012-12-31,-0.01,21.6564,0.7675,3.7243,-0.3123,0.3788,2.4849,3.3917,27.1904,0.0
600306.SH,2013-12-31,0.02,21.9437,0.8116,2.7656,-0.7827,0.4767,2.5649,4.2088,27.2958,0.0
600306.SH,2014-12-31,0.06,21.9868,0.951,8.1131,0.387,0.45,2.6391,2.1588,27.4303,0.0
600306.SH,2015-12-31,-0.02,21.6314,0.9511,14.1239,0.0,0.4476,2.7081,7.1318,27.6259,0.0
600306.SH,2016-12-31,0.11,21.5264,1.0188,-125.6275,9.4332,0.3645,2.7726,7.6449,27.8934,0.0
600306.SH,2017-12-31,0.07,21.2456,0.9599,46.093,0.7621,0.3665,2.8332,5.1574,28.0242,0.0
600307.SH,2008-12-31,-0.03,22.9839,0.4979,5.1307,0.0095,0.176,2.0794,6.613,28.4325,1.0
600307.SH,2009-12-31,0.08,23.0234,0.53,0.8663,0.0305,0.7489,2.1972,6.4112,28.5638,1.0
600307.SH,2010-12-31,0.20,23.9846,0.6164,3.1009,0.0907,0.6801,2.3026,2.5977,28.7565,1.0
600307.SH,2011-12-31,0.18,24.1399,0.632,1.7242,0.1334,0.6605,2.3979,2.2449,28.9243,1.0
600307.SH,2012-12-31,0.20,24.5234,0.7171,1.2162,0.0399,0.8489,2.4849,0.744,29.0215,1.0
600307.SH,2013-12-31,0.21,24.5542,0.7357,1.1013,-0.1318,1.0085,2.5649,0.3058,29.1419,1.0
600307.SH,2014-12-31,0.08,24.7736,0.7109,0.9885,0.0024,0.8955,2.6391,0.5346,29.2376,1.0
600307.SH,2015-12-31,0.06,24.6963,0.6884,1.5887,-0.5781,0.5533,2.7081,7.7431,29.3287,1.0
600307.SH,2016-12-31,0.08,24.3812,0.7639,2.6201,0.009,0.5642,2.7726,2.8623,29.4517,1.0
600307.SH,2017-12-31,0.15,24.3565,0.7573,1.8622,0.045,0.5563,2.8332,3.7187,29.5575,1.0
600308.SH,2008-12-31,-0.01,22.939,0.5868,4.1583,0.0995,0.3215,2.0794,3.8642,28.4325,0.0
600308.SH,2009-12-31,0.03,23.0079,0.5911,0.8332,0.2391,0.2694,2.1972,9.0646,28.5638,0.0
600308.SH,2010-12-31,-0.00,23.2782,0.5066,1.4433,0.0153,0.3759,2.3026,7.3329,28.7565,0.0
600308.SH,2011-12-31,-0.05,23.4535,0.5829,0.9683,0.0135,0.3666,2.3979,2.6241,28.9243,0.0
600308.SH,2012-12-31,-0.06,23.5931,0.633,0.6404,0.0098,0.3661,2.4849,1.3475,29.0215,0.0
600308.SH,2013-12-31,-0.08,23.5564,0.6198,0.6268,0.0095,0.3563,2.5649,1.4922,29.1419,0.0
600308.SH,2014-12-31,-0.06,23.5246,0.6055,0.5087,0.0096,0.3605,2.6391,3.053,29.2376,0.0
600308.SH,2015-12-31,-0.09,23.5604,0.618,0.822,0.0102,0.395,2.7081,7.7489,29.3287,0.0
600308.SH,2016-12-31,-0.09,23.4979,0.5914,1.0284,0.0283,0.4001,2.7726,2.7663,29.4517,0.0
600308.SH,2017-12-31,-0.10,23.4242,0.5488,0.9452,0.0986,0.5407,2.8332,3.1644,29.5575,0.0
600309.SH,2008-12-31,-0.03,22.7507,0.4156,14.2594,0.3574,0.6828,1.9459,2.21,28.4325,1.0
600309.SH,2009-12-31,-0.02,22.7854,0.3069,3.0523,0.2256,0.8237,2.0794,3.6884,28.5638,1.0
600309.SH,2010-12-31,0.14,22.9914,0.3971,6.8559,0.2774,0.7088,2.1972,2.274,28.7565,1.0
600309.SH,2011-12-31,0.03,23.2838,0.4472,4.461,0.2787,0.7171,2.3026,1.7792,28.9243,1.0
600309.SH,2012-12-31,-0.05,23.5808,0.5283,3.3953,0.3103,0.742,2.3979,1.1452,29.0215,1.0
600309.SH,2013-12-31,-0.00,23.8386,0.5633,3.4293,0.3262,0.7644,2.4849,1.4469,29.1419,1.0
600309.SH,2014-12-31,-0.03,24.1619,0.6217,3.7994,0.2417,0.6572,2.5649,1.6456,29.2376,1.0
600309.SH,2015-12-31,-0.06,24.4512,0.6806,3.5448,0.1467,0.6552,2.6391,3.1472,29.3287,1.0
600309.SH,2016-12-31,-0.06,24.5904,0.6899,2.6039,0.2811,0.6997,2.7081,1.1781,29.4517,1.0
600309.SH,2017-12-31,0.06,24.6505,0.6388,2.5393,0.5066,0.619,2.7726,3.3332,29.5575,1.0
600310.SH,2008-12-31,-0.00,21.6785,0.6566,5.5085,0.1202,0.0759,1.9459,4.4085,27.3999,1.0
600310.SH,2009-12-31,0.02,21.6777,0.6414,1.9521,0.0715,0.6653,2.0794,4.7118,27.7114,1.0
600310.SH,2010-12-31,-0.02,21.7892,0.7563,5.7389,0.1678,0.7488,2.1972,1.8546,27.8702,1.0
600310.SH,2011-12-31,-0.00,22.0081,0.614,4.303,0.0755,0.7212,2.3026,1.6683,27.9919,1.0
600310.SH,2012-12-31,0.04,22.3601,0.5782,1.6522,0.0302,0.6339,2.3979,1.5392,28.0938,1.0
600310.SH,2013-12-31,0.02,22.7297,0.5369,0.8212,0.0172,0.5584,2.4849,2.8672,28.163,1.0
600310.SH,2014-12-31,0.06,22.8295,0.5521,0.8313,-0.0023,0.5733,2.5649,4.1858,28.2295,1.0
600310.SH,2015-12-31,0.05,22.9492,0.552,1.1736,0.1187,0.5524,2.6391,7.5323,28.3018,1.0
600310.SH,2016-12-31,0.05,22.9474,0.6712,2.5866,0.0753,0.5225,2.7081,5.5261,28.4038,1.0
600310.SH,2017-12-31,0.04,23.1216,0.723,2.4716,0.0235,0.563,2.7726,1.9062,28.4807,1.0
600311.SH,2008-12-31,0.06,20.8169,0.1051,6.2992,0.0074,0.1719,1.9459,8.4073,28.5448,0.0
600311.SH,2009-12-31,-0.07,20.9017,0.1718,3.8189,-0.1244,0.2278,2.0794,13.8684,28.7227,0.0
600311.SH,2010-12-31,-0.05,21.0959,0.3966,8.9055,0.0066,0.2215,2.1972,9.6533,28.8521,0.0
600311.SH,2011-12-31,-0.00,21.059,0.3664,13.9516,0.0193,0.198,2.3026,5.6037,29.0064,0.0
600311.SH,2012-12-31,-0.10,20.7444,0.1218,5.8844,0.0122,0.1929,2.3979,3.9955,29.136,0.0
600311.SH,2013-12-31,0.05,20.7266,0.095,6.0109,0.0053,0.1777,2.4849,3.1514,29.2254,0.0
600311.SH,2014-12-31,-0.02,20.7164,0.0809,3.7114,-0.0278,0.1729,2.5649,4.1875,29.2829,0.0
600311.SH,2015-12-31,-0.03,20.702,0.0923,4.7415,0.0048,0.1757,2.6391,13.0545,29.3028,0.0
600311.SH,2016-12-31,-0.02,20.7058,0.0922,5.1482,-0.0756,0.1843,2.7081,6.5069,29.3381,0.0
600311.SH,2017-12-31,-0.01,20.6639,0.1223,6.0917,0.0031,0.1676,2.7726,4.3513,29.3693,0.0
600312.SH,2008-12-31,0.02,21.8563,0.5824,6.4406,0.1516,0.7392,1.9459,3.5633,28.4325,1.0
600312.SH,2009-12-31,0.09,22.0921,0.6212,4.7214,0.0874,0.5034,2.0794,7.5501,28.5638,1.0
600312.SH,2010-12-31,0.12,22.3698,0.4682,3.811,0.002,0.6231,2.1972,5.2231,28.7565,1.0
600312.SH,2011-12-31,0.04,22.2663,0.418,4.0992,0.0064,0.4993,2.3026,4.3883,28.9243,1.0
600312.SH,2012-12-31,-0.02,22.3269,0.4491,2.4972,0.0483,0.3697,2.3979,2.5363,29.0215,1.0
600312.SH,2013-12-31,0.14,22.5802,0.5512,2.0714,0.1299,0.4199,2.4849,3.9192,29.1419,1.0
600312.SH,2014-12-31,0.12,22.5732,0.492,2.5603,0.1333,0.3584,2.5649,4.9799,29.2376,1.0
600312.SH,2015-12-31,0.10,23.017,0.3857,2.7723,0.1357,0.3526,2.6391,5.6419,29.3287,1.0
600312.SH,2016-12-31,0.03,23.2041,0.4674,3.4844,0.1529,0.3416,2.7081,4.3196,29.4517,1.0
600312.SH,2017-12-31,0.13,23.5982,0.4723,2.2661,0.0711,0.5598,2.7726,2.0482,29.5575,1.0
600313.SH,2008-12-31,-0.01,20.3755,0.3174,5.4896,-0.05,0.1106,1.9459,4.734,24.042,1.0
600313.SH,2009-12-31,-0.14,20.3368,0.325,2.0495,-0.0626,0.2113,2.0794,6.4404,24.2034,1.0
600313.SH,2010-12-31,0.11,20.1767,0.2658,5.3891,0.1149,0.1861,2.1972,1.4466,24.4207,1.0
600313.SH,2011-12-31,0.01,20.1711,0.1071,3.9825,0.0154,0.1537,2.3026,1.5767,24.4957,1.0
600313.SH,2012-12-31,0.01,20.4692,0.2183,3.577,0.0373,0.4802,2.3979,2.487,24.479,1.0
600313.SH,2013-12-31,0.05,21.2692,0.2973,2.1619,0.0403,0.34,2.4849,7.0716,24.4582,1.0
600313.SH,2014-12-31,0.09,21.2951,0.2546,2.2696,0.1023,0.4486,2.5649,4.9915,24.3922,1.0
600313.SH,2015-12-31,0.01,21.5665,0.2643,2.4447,0.068,0.5891,2.6391,8.9324,24.4281,1.0
600313.SH,2016-12-31,0.01,22.0493,0.3272,2.5933,0.0264,0.454,2.7081,4.6322,24.476,1.0
600313.SH,2017-12-31,-0.09,22.1396,0.3782,2.7869,-0.1838,0.4262,2.7726,3.0138,24.4528,1.0
600315.SH,2008-12-31,0.02,21.1156,0.3897,9.383,0.1885,0.8489,1.9459,1.2014,28.4325,0.0
600315.SH,2009-12-31,-0.01,21.2455,0.3211,5.3153,0.1943,0.8323,2.0794,1.888,28.5638,0.0
600315.SH,2010-12-31,0.07,21.3458,0.2656,7.8259,0.1987,0.7607,2.1972,1.0662,28.7565,0.0
600315.SH,2011-12-31,0.12,21.4758,0.2848,10.3478,0.2233,0.7919,2.3026,0.4244,28.9243,0.0
600315.SH,2012-12-31,0.04,21.6581,0.3004,8.0935,0.2777,0.8295,2.3979,0.8309,29.0215,0.0
600315.SH,2013-12-31,0.06,22.0223,0.2695,8.5374,0.2489,0.7125,2.4849,2.0018,29.1419,0.0
600315.SH,2014-12-31,0.06,22.2318,0.2555,8.438,0.2653,0.5197,2.5649,3.1294,29.2376,0.0
600315.SH,2015-12-31,0.42,22.4341,0.3123,6.0642,0.465,0.5177,2.6391,4.0455,29.3287,0.0
600315.SH,2016-12-31,0.13,22.8224,0.2979,4.6463,0.0388,0.4966,2.7081,2.5914,29.4517,0.0
600315.SH,2017-12-31,0.05,22.7557,0.3103,3.4681,0.0716,0.6672,2.7726,1.6113,29.5575,0.0
600316.SH,2008-12-31,0.01,22.0999,0.5223,5.0857,0.054,0.4277,2.0794,4.9701,28.4325,1.0
600316.SH,2009-12-31,-0.05,21.9105,0.4731,2.7679,0.1059,0.6821,2.1972,7.8139,28.5638,1.0
600316.SH,2010-12-31,0.04,21.9688,0.426,5.8916,0.0435,0.6434,2.3026,2.8491,28.7565,1.0
600316.SH,2011-12-31,0.08,22.5671,0.2533,4.0664,0.0178,0.6163,2.3979,2.1968,28.9243,1.0
600316.SH,2012-12-31,0.10,22.5293,0.2499,2.6152,0.0191,0.5608,2.4849,2.5931,29.0215,1.0
600316.SH,2013-12-31,0.05,22.555,0.2612,2.1327,0.0195,0.5658,2.5649,4.5757,29.1419,1.0
600316.SH,2014-12-31,0.09,22.7295,0.3589,2.6148,0.0203,0.6188,2.6391,6.9514,29.2376,1.0
600316.SH,2015-12-31,-0.01,22.9106,0.4458,4.0614,0.0153,0.5928,2.7081,8.8671,29.3287,1.0
600316.SH,2016-12-31,0.09,22.9868,0.449,3.1585,0.0021,0.6161,2.7726,3.2926,29.4517,1.0
600316.SH,2017-12-31,0.01,23.0877,0.5223,2.7741,0.006,0.5856,2.8332,3.1754,29.5575,1.0
600317.SH,2008-12-31,-0.00,21.8981,0.3917,2.9396,0.0954,0.1615,1.7918,2.6621,27.5324,1.0
600317.SH,2009-12-31,-0.02,22.915,0.6513,1.0866,0.0601,0.0704,1.9459,13.0126,27.6207,1.0
600317.SH,2010-12-31,-0.07,22.9267,0.6339,2.7443,0.0648,0.0695,2.0794,6.0238,27.8191,1.0
600317.SH,2011-12-31,-0.02,23.0456,0.6474,1.7611,0.0644,0.6032,2.1972,1.4147,27.9256,1.0
600317.SH,2012-12-31,-0.07,23.1509,0.5394,0.8032,0.0543,0.6011,2.3026,0.5242,28.0095,1.0
600317.SH,2013-12-31,-0.05,23.4988,0.3725,0.7885,0.0536,0.6006,2.3979,0.6911,28.0823,1.0
600317.SH,2014-12-31,-0.03,23.5049,0.3474,0.7188,0.056,0.5846,2.4849,7.4933,28.1413,1.0
600317.SH,2015-12-31,-0.08,23.5695,0.4025,2.9878,0.0513,0.8351,2.5649,6.3862,28.1981,1.0
600317.SH,2016-12-31,-0.04,23.5163,0.3416,2.8598,0.0483,0.8376,2.6391,0.6026,28.2937,1.0
600317.SH,2017-12-31,-0.08,23.5283,0.3225,2.006,0.0506,0.8336,2.7081,0.6011,28.3887,1.0
600319.SH,2008-12-31,0.05,21.726,0.5691,2.3432,0.0147,0.119,1.9459,7.0614,28.4325,0.0
600319.SH,2009-12-31,-0.05,21.8648,0.6186,0.8534,-0.1088,0.5844,2.0794,7.8382,28.5638,0.0
600319.SH,2010-12-31,0.00,21.9857,0.6957,2.0545,0.0068,0.5512,2.1972,3.7775,28.7565,0.0
600319.SH,2011-12-31,0.00,21.9792,0.714,2.0868,-0.0659,0.5418,2.3026,5.1971,28.9243,0.0
600319.SH,2012-12-31,-0.08,21.9656,0.7265,1.719,-0.7769,0.5147,2.3979,1.7931,29.0215,0.0
600319.SH,2013-12-31,0.07,21.6876,0.8261,3.0163,0.02,0.4938,2.4849,2.0312,29.1419,0.0
600319.SH,2014-12-31,-0.06,21.4856,0.7975,2.7117,-0.6722,0.2071,2.5649,6.1606,29.2376,0.0
600319.SH,2015-12-31,-0.11,21.5515,0.906,8.1865,0.0,0.1795,2.6391,4.7675,29.3287,0.0
600319.SH,2016-12-31,0.05,21.4278,1.0809,-19.5308,-0.1884,0.4174,2.7081,3.4001,29.4517,0.0
600319.SH,2017-12-31,0.04,21.2597,0.9957,418.2453,1.2884,0.4808,2.7726,3.9816,29.5575,0.0
600320.SH,2008-12-31,0.10,24.0945,0.6115,6.6512,0.1824,0.3651,2.0794,2.0979,28.4325,1.0
600320.SH,2009-12-31,-0.13,24.7045,0.7054,1.3753,0.0543,0.4436,2.1972,3.2733,28.5638,1.0
600320.SH,2010-12-31,-0.25,24.6564,0.6835,2.3519,-0.0448,0.447,2.3026,1.6514,28.7565,1.0
600320.SH,2011-12-31,-0.17,24.5363,0.6556,1.5842,0.002,0.4489,2.3979,1.3012,28.9243,1.0
600320.SH,2012-12-31,-0.23,24.5088,0.6481,1.1287,-0.0709,0.4736,2.4849,0.6429,29.0215,1.0
600320.SH,2013-12-31,-0.15,24.5687,0.6918,0.8963,0.0097,0.4613,2.5649,1.2309,29.1419,1.0
600320.SH,2014-12-31,-0.11,24.6182,0.7007,0.9564,0.0136,0.468,2.6391,2.6195,29.2376,1.0
600320.SH,2015-12-31,-0.10,24.7512,0.7335,1.7271,0.0141,0.5749,2.7081,5.5119,29.3287,1.0
600320.SH,2016-12-31,-0.16,24.8012,0.7325,1.4445,0.0141,0.5729,2.7726,1.4164,29.4517,1.0
600320.SH,2017-12-31,-0.15,24.8312,0.7289,1.1962,0.0199,0.574,2.8332,1.6326,29.5575,1.0
600321.SH,2008-12-31,0.04,21.2008,0.2809,2.0237,0.027,0.0,1.9459,6.6286,28.4325,0.0
600321.SH,2009-12-31,-0.07,21.3052,0.3476,0.9188,0.0344,0.0755,2.0794,13.8376,28.5638,0.0
600321.SH,2010-12-31,0.00,21.6184,0.5123,2.0072,0.0332,0.2283,2.1972,11.583,28.7565,0.0
600321.SH,2011-12-31,0.01,21.6785,0.5105,2.6849,0.0025,0.3981,2.3026,3.7373,28.9243,0.0
600321.SH,2012-12-31,0.06,21.8206,0.3075,1.1753,0.0021,0.3553,2.3979,4.2847,29.0215,0.0
600321.SH,2013-12-31,0.05,21.9673,0.3977,1.537,0.0355,0.3034,2.4849,3.495,29.1419,0.0
600321.SH,2014-12-31,0.03,21.9094,0.3436,1.1319,0.0028,0.3204,2.5649,6.0921,29.2376,0.0
600321.SH,2015-12-31,0.03,21.972,0.3852,2.1102,-0.0224,0.3043,2.6391,11.5748,29.3287,0.0
600321.SH,2016-12-31,0.05,21.9505,0.216,2.9251,-0.0035,0.3096,2.7081,5.8174,29.4517,0.0
600321.SH,2017-12-31,0.00,21.8236,0.1138,3.9138,-0.0017,0.335,2.7726,4.0953,29.5575,0.0
600322.SH,2008-12-31,-0.01,22.819,0.5189,2.849,0.0306,0.1961,1.9459,3.7268,26.8087,1.0
600322.SH,2009-12-31,-0.30,22.9767,0.5814,0.8906,0.0416,0.1476,2.0794,6.8691,27.1817,1.0
600322.SH,2010-12-31,-0.33,23.0465,0.5966,1.6997,0.0577,0.3569,2.1972,4.1567,27.4573,1.0
600322.SH,2011-12-31,-0.24,23.2635,0.6547,1.1438,0.0651,0.3203,2.3026,3.7196,27.6558,1.0
600322.SH,2012-12-31,-0.22,23.2341,0.6095,0.738,0.0603,0.3142,2.3979,2.4244,27.832,1.0
600322.SH,2013-12-31,-0.12,23.2246,0.591,0.8578,0.0323,0.2973,2.4849,2.7869,28.0328,1.0
600322.SH,2014-12-31,-0.05,23.5914,0.6828,0.6574,0.0372,0.3046,2.5649,4.2104,28.1994,1.0
600322.SH,2015-12-31,-0.05,23.6561,0.6836,0.8745,0.001,0.28,2.6391,8.8333,28.661,1.0
600322.SH,2016-12-31,-0.18,23.9175,0.7703,1.0578,-0.0866,0.4102,2.7081,4.6644,28.8765,1.0
600322.SH,2017-12-31,-0.30,24.2638,0.8476,1.3321,0.0511,0.4574,2.7726,2.9872,29.0781,1.0
600323.SH,2008-12-31,-0.06,21.0597,0.3489,3.5912,0.1004,0.3825,2.0794,3.1577,27.3999,1.0
600323.SH,2009-12-31,-0.06,21.2732,0.4322,2.1982,0.1062,0.1809,2.1972,8.8172,27.7114,1.0
600323.SH,2010-12-31,0.16,21.4795,0.4784,2.9591,0.4406,0.1465,2.3026,8.5021,27.8702,1.0
600323.SH,2011-12-31,-0.01,21.8838,0.4859,2.7228,0.0954,0.4022,2.3979,3.3073,27.9919,1.0
600323.SH,2012-12-31,-0.08,22.0854,0.5408,1.5275,0.1064,0.3992,2.4849,1.7515,28.0938,1.0
600323.SH,2013-12-31,-0.06,22.257,0.5034,1.6406,0.0993,0.5002,2.5649,3.1131,28.163,1.0
600323.SH,2014-12-31,-0.09,22.4149,0.5425,2.4697,0.136,0.4962,2.6391,4.073,28.2295,1.0
600323.SH,2015-12-31,-0.07,23.1193,0.6641,2.8121,0.0981,0.5121,2.7081,6.4264,28.3018,1.0
600323.SH,2016-12-31,-0.05,23.2377,0.6024,2.5028,0.1104,0.5326,2.7726,2.9266,28.4038,1.0
600323.SH,2017-12-31,-0.06,23.309,0.5826,1.9864,0.1285,0.5882,2.8332,2.2944,28.4807,1.0
600325.SH,2008-12-31,0.02,22.9469,0.7546,5.0876,0.1736,0.7315,1.3863,3.8482,26.8087,1.0
600325.SH,2009-12-31,-0.09,23.3281,0.6449,1.5817,0.1422,0.624,1.6094,4.2099,27.1817,1.0
600325.SH,2010-12-31,-0.14,23.5834,0.6834,2.7695,0.1385,0.3971,1.7918,4.3742,27.4573,1.0
600325.SH,2011-12-31,0.00,23.7352,0.6778,1.2651,0.1303,0.4195,1.9459,3.5493,27.6558,1.0
600325.SH,2012-12-31,0.05,23.8386,0.6916,0.8497,0.0838,0.4834,2.0794,2.4917,27.832,1.0
600325.SH,2013-12-31,-0.01,24.0893,0.698,0.7939,0.0858,0.326,2.1972,3.1991,28.0328,1.0
